Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
tr|A0A0D9S602|A0A0D9S602_CHLSB;tr|A0A0D9SAS2|A0A0D9SAS2_CHLSB	tr|A0A0D9S602|A0A0D9S602_CHLSB;tr|A0A0D9SAS2|A0A0D9SAS2_CHLSB	10;5	10;5	10;5	tr|A0A0D9S602|A0A0D9S602_CHLSB Ribosomal_L28e domain-containing protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1;tr|A0A0D9SAS2|A0A0D9SAS2_CHLSB Ribosomal_L28e domain-containing protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	2	10	10	10	55.5	55.5	55.5	15.715	137	137;136	0	71.912	87663	79657	0	0	90219	155800	0	0	73461	104560	72484	148740	120250	183800	116990	109010	79933	72853	4349.5	4953.5	83088	143560	4147.2	6942.6	70714	101430	76545	151100	120820	183500	111820	105880	16	16	0	0	16	16	0	0	16	16	16	16	16	16	16	16	2514000000	27				3348	1449;5975;8334;8370;8629;11841;13270;13551;15624;17694	True;True;True;True;True;True;True;True;True;True	1524;6234;8717;8756;9031;12486;13993;14290;14291;16459;18631	2525;10079;14166;14215;14580;14581;19938;22249;22711;22712;22713;22714;22715;22716;22717;22718;26180;26181;26182;26183;26184;29684	2823;11431;16423;16482;16483;16484;16485;16959;16960;16961;23185;25845;26397;26398;26399;26400;26401;26402;26403;26404;26405;30439;30440;30441;30442;30443;34608	2823;11431;16423;16482;16960;23185;25845;26401;30443;34608	1093	8
tr|A0A0D9S618|A0A0D9S618_CHLSB	tr|A0A0D9S618|A0A0D9S618_CHLSB	6	6	6	tr|A0A0D9S618|A0A0D9S618_CHLSB U2 snRNP auxiliary factor large subunit OS=Chlorocebus sabaeus OX=60711 GN=U2AF2 PE=3 SV=1	1	6	6	6	17.6	17.6	17.6	53.12	471	471	0	81.364	17012	17301	150.67	0	16149	23466	0	41.121	15174	16866	15165	24192	21762	27603	19578	20544	15518	15824	652.08	867.02	14926	21644	251	1486.6	14590	16389	15833	24502	21860	27813	18741	19824	5	5	1	0	5	5	0	1	5	5	5	5	5	5	5	5	500320000	9				3349	1094;4881;9388;11642;14646;17527	True;True;True;True;True;True	1153;5089;9816;12278;15433;15434;18456	1921;8131;15841;19628;19629;24421;24422;24423;29414	2170;9190;18398;22829;22830;28290;28291;28292;34305	2170;9190;18398;22830;28290;34305	1094;1095	212;442
tr|A0A0D9S620|A0A0D9S620_CHLSB	tr|A0A0D9S620|A0A0D9S620_CHLSB	6	6	6	tr|A0A0D9S620|A0A0D9S620_CHLSB Epsin 1 OS=Chlorocebus sabaeus OX=60711 GN=EPN1 PE=4 SV=1	1	6	6	6	19.3	19.3	19.3	60.355	576	576	0	64.499	2657.7	2425.6	0	0	2919.6	3579.8	0	0	2657.4	2449.6	2184.5	3947.8	3175.1	4750.6	2709.4	2744.6	2424.3	2218.1	0	125.58	2696.6	3293.7	178.51	137.1	2539.5	2386.3	2302.4	3991.2	3182.2	4742.7	2596.4	2668	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	202530000	9				3350	767;1375;5783;13067;14811;15388	True;True;True;True;True;True	805;1448;6038;13775;15610;16219	1378;2408;2409;9729;21953;21954;24722;24723;25749	1534;2699;2700;11008;25536;25537;28632;28633;29916	1534;2699;11008;25536;28633;29916		
tr|A0A0D9S621|A0A0D9S621_CHLSB	tr|A0A0D9S621|A0A0D9S621_CHLSB	8	8	8	tr|A0A0D9S621|A0A0D9S621_CHLSB D-3-phosphoglycerate dehydrogenase OS=Chlorocebus sabaeus OX=60711 GN=PHGDH PE=3 SV=1	1	8	8	8	17.8	17.8	17.8	56.548	533	533	0	114.42	29197	33475	0	23.679	33583	62963	102.53	0	26695	46645	25562	82898	48211	70551	46797	39055	26627	30619	1900.3	2257.2	30982	58029	1945.1	3075.9	25688	45617	27302	82525	48327	71162	44729	38023	5	5	0	1	5	5	1	0	5	5	5	5	5	5	5	5	1931100000	16				3351	554;4519;5159;5537;13589;15226;15470;16957	True;True;True;True;True;True;True;True	579;4715;5379;5771;14330;16045;16302;16303;17860	966;967;968;969;7543;8611;9244;22773;22774;25428;25878;25879;25880;28491	1073;1074;1075;1076;8523;9725;10457;10458;26460;26461;26462;29490;30079;30080;30081;33221	1073;8523;9725;10457;26461;29490;30080;33221	1096;1097	139;477
tr|A0A0D9S626|A0A0D9S626_CHLSB	tr|A0A0D9S626|A0A0D9S626_CHLSB	1	1	1	tr|A0A0D9S626|A0A0D9S626_CHLSB Tryptophanyl tRNA synthetase 2, mitochondrial OS=Chlorocebus sabaeus OX=60711 GN=WARS2 PE=3 SV=1	1	1	1	1	7.8	7.8	7.8	40.097	360	360	0.00031456	7.0554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14551000	1				3352	10462	True	10938	17549	20404	20404		
tr|A0A0D9S634|A0A0D9S634_CHLSB	tr|A0A0D9S634|A0A0D9S634_CHLSB	4	4	4	tr|A0A0D9S634|A0A0D9S634_CHLSB WD repeat domain 3 OS=Chlorocebus sabaeus OX=60711 GN=WDR3 PE=4 SV=1	1	4	4	4	4.3	4.3	4.3	106.24	943	943	0	25.593	6978.7	6773.6	0	0	6399.6	10747	0	0	5913.9	8844.9	6132.6	10858	9410.1	13658	6982.2	7797	6364.2	6196.3	269.62	154.54	5903.4	9915.3	128.27	563.8	5705.2	8528.7	6409	11092	9373.4	13616	6701.3	7582.2	5	5	0	0	5	5	0	0	5	5	5	5	5	5	4	5	266420000	7				3353	2543;7494;8955;17135	True;True;True;True	2666;7830;9369;18049	4438;4439;12833;12834;12835;15105;28818	5049;5050;14672;14673;14674;17580;33627	5050;14673;17580;33627	1098	275
tr|A0A0D9S640|A0A0D9S640_CHLSB	tr|A0A0D9S640|A0A0D9S640_CHLSB	2	2	2	tr|A0A0D9S640|A0A0D9S640_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	1	2	2	2	2.5	2.5	2.5	110.07	997	997	0.00037736	12.311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10568000	2				3354	7204;14570	True;True	7534;15355	12346;24314	14098;28177	14098;28177		
tr|A0A0D9S642|A0A0D9S642_CHLSB	tr|A0A0D9S642|A0A0D9S642_CHLSB	4	4	4	tr|A0A0D9S642|A0A0D9S642_CHLSB Prostaglandin F2 receptor inhibitor OS=Chlorocebus sabaeus OX=60711 GN=PTGFRN PE=4 SV=1	1	4	4	4	4.7	4.7	4.7	98.517	879	879	0	24.914	1907.7	1895.1	0	0	1857.3	2262.4	39.69	90.88	2027	1435.9	1781.8	2617	2109.5	3532	1980.8	1402.6	1739.3	1733.6	100.42	162.93	1711.1	2092.1	213.76	268.23	1946.6	1420.3	1851.2	2649.3	2132.5	3485.9	1894.6	1383.7	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	43193000	4				3355	1210;1521;7862;16787	True;True;True;True	1278;1599;8218;17686	2122;2665;13407;28234	2389;2972;15451;32943	2389;2972;15451;32943		
tr|A0A0D9S647|A0A0D9S647_CHLSB;tr|A0A0D9S121|A0A0D9S121_CHLSB;tr|A0A0D9S3S9|A0A0D9S3S9_CHLSB;tr|A0A0D9QWN9|A0A0D9QWN9_CHLSB	tr|A0A0D9S647|A0A0D9S647_CHLSB	19;7;6;1	19;7;6;1	16;4;4;1	tr|A0A0D9S647|A0A0D9S647_CHLSB Sodium/potassium-transporting ATPase subunit alpha OS=Chlorocebus sabaeus OX=60711 GN=ATP1A1 PE=3 SV=1	4	19	19	16	23.6	23.6	19.6	112.91	1023	1023;1013;1020;1035	0	229.76	36783	36423	6.6247	434.07	37810	65437	616.19	179.37	37229	44319	37981	62220	53739	77720	50290	48207	33545	33324	1540.8	1760.6	34912	60438	1915.6	2709.3	35906	43050	39602	63274	54082	77669	48104	46755	17	18	1	3	18	18	4	3	16	18	18	18	18	18	18	18	1565900000	36				3356	1728;2341;3754;3992;5902;6681;6942;7324;8769;10254;11732;11996;12055;12597;15482;15915;16259;17542;17750	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1817;2450;2451;3928;4170;6158;6976;7245;7246;7657;9179;10725;12373;12649;12650;12709;13283;16316;16763;17124;18471;18689	3050;4071;4072;6370;6710;9948;11522;11903;11904;12543;14793;14794;17230;17231;19774;19775;20193;20194;20300;21208;21209;25907;25908;26711;27352;29438;29439;29440;29441;29442;29771;29772	3424;4594;4595;7187;7559;11257;13150;13594;13595;14318;17238;17239;20031;20032;22993;22994;23514;23515;23646;23647;24693;24694;30108;30109;31124;31856;31857;31858;31859;34329;34330;34331;34332;34333;34717;34718	3424;4594;7187;7559;11257;13150;13594;14318;17238;20032;22993;23514;23646;24694;30109;31124;31858;34331;34717	1034;1035;1099	158;164;673
tr|A0A0D9S655|A0A0D9S655_CHLSB	tr|A0A0D9S655|A0A0D9S655_CHLSB	1	1	1	tr|A0A0D9S655|A0A0D9S655_CHLSB Zinc finger protein 787 OS=Chlorocebus sabaeus OX=60711 GN=ZNF787 PE=4 SV=1	1	1	1	1	5.2	5.2	5.2	40.428	382	382	0.0098793	5.9639	4892.3	4634.2	0	58.737	4974.9	8849.2	0	0	4128.5	5155.2	4969	9761.1	6751.7	9798.2	6598.4	7283.9	4462.4	4240.4	142.92	290.44	4598.7	8177.5	0	163.71	4011.8	5080.7	5137.1	9764	6812.8	9910.6	6306.5	7029	3	3	0	1	3	3	0	0	3	3	3	3	3	3	3	3	16721000	3				3357	9511	True	9945	16074;16075;16076	18686;18687;18688	18688		
tr|A0A0D9S679|A0A0D9S679_CHLSB	tr|A0A0D9S679|A0A0D9S679_CHLSB	10	10	10	tr|A0A0D9S679|A0A0D9S679_CHLSB Cold shock domain containing E1 OS=Chlorocebus sabaeus OX=60711 GN=CSDE1 PE=4 SV=1	1	10	10	10	13	13	13	93.741	844	844	0	125.93	13943	13342	20.897	33.94	13222	19134	81.105	0	12318	14347	12293	17082	17236	22953	14910	13540	12717	12206	571.1	594.25	12222	17676	204.19	109.36	11880	13847	12812	17524	17295	22864	14284	13153	8	8	2	2	8	8	1	0	8	8	8	8	8	8	8	8	519240000	16				3358	1452;3867;4543;6970;9750;10158;11705;14075;16780;17004	True;True;True;True;True;True;True;True;True;True	1527;4042;4739;7285;10194;10617;12344;14833;17679;17910	2529;2530;2531;2532;6526;7576;11967;16472;17071;19725;23536;23537;28217;28585	2827;2828;2829;2830;2831;7361;8559;13667;19161;19856;22939;27336;27337;32925;32926;33361	2828;7361;8559;13667;19161;19856;22939;27336;32925;33361		
tr|A0A0D9S686|A0A0D9S686_CHLSB	tr|A0A0D9S686|A0A0D9S686_CHLSB	2	2	2	tr|A0A0D9S686|A0A0D9S686_CHLSB BCAS2 pre-mRNA processing factor OS=Chlorocebus sabaeus OX=60711 GN=BCAS2 PE=4 SV=1	1	2	2	2	13.3	13.3	13.3	26.131	225	225	0	13.262	8660	8850.7	72.117	104.14	9354.2	12815	14.428	0	7751.1	12180	6327.8	16064	12397	17467	10296	10349	7899.9	8098.5	531.07	551	8651.2	11842	764.91	767.59	7421.6	11766	6817.1	16271	12344	17503	9871.9	10052	2	2	1	1	2	2	1	0	2	2	2	2	2	2	2	2	41690000	2				3359	3604;8343	True;True	3766;8726	6143;14175	6939;16433	6939;16433	1100	181
tr|A0A0D9S688|A0A0D9S688_CHLSB	tr|A0A0D9S688|A0A0D9S688_CHLSB	1	1	1	tr|A0A0D9S688|A0A0D9S688_CHLSB Tripartite motif containing 33 OS=Chlorocebus sabaeus OX=60711 GN=TRIM33 PE=4 SV=1	1	1	1	1	1.9	1.9	1.9	122.58	1127	1127	0.0031774	6.3287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7548600	1				3360	13057	True	13762	21925	25504	25504		
tr|A0A0D9S6C6|A0A0D9S6C6_CHLSB	tr|A0A0D9S6C6|A0A0D9S6C6_CHLSB	3	3	3	tr|A0A0D9S6C6|A0A0D9S6C6_CHLSB Solute carrier family 16 member 1 OS=Chlorocebus sabaeus OX=60711 GN=SLC16A1 PE=4 SV=1	1	3	3	3	3.4	3.4	3.4	54.126	500	500	0	19.184	3903.5	4060.2	0	0	3527.4	4459.1	0	0	2779.9	4299.9	3353	3771.1	4991.9	5132.5	4219.8	4052.7	3560.6	3714.7	0	0	3261	4124.4	126.04	0	2698.7	4107.8	3481.2	3924.7	4998.1	5158.9	4044.6	3904.7	2	2	0	0	2	2	0	0	2	2	2	2	2	2	2	2	137200000	3				3361	5492;7873;13862	True;True;True	5724;8229;14615	9176;13419;23174	10376;15469;26901	10376;15469;26901		
tr|A0A0D9S6C9|A0A0D9S6C9_CHLSB	tr|A0A0D9S6C9|A0A0D9S6C9_CHLSB	1	1	1	tr|A0A0D9S6C9|A0A0D9S6C9_CHLSB Zinc finger and SCAN domain containing 18 OS=Chlorocebus sabaeus OX=60711 GN=ZSCAN18 PE=4 SV=1	1	1	1	1	3.3	3.3	3.3	55.375	514	514	0.00033557	8.247	3354.5	3300.8	0	0	3084.8	7535.9	0	0	2287.5	4629.9	2964.9	6873.9	5212.2	7835.8	4680.2	4832.3	3059.8	3020	0	0	2852.9	6954.1	0	441.83	2232.2	4499.7	3109.7	6950.8	5214	7849.3	4480.2	4687.7	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	23906000	1				3362	8201	True	8572	13975	16205	16205		
tr|A0A0D9S6D4|A0A0D9S6D4_CHLSB;tr|A0A0D9S9T1|A0A0D9S9T1_CHLSB	tr|A0A0D9S6D4|A0A0D9S6D4_CHLSB;tr|A0A0D9S9T1|A0A0D9S9T1_CHLSB	2;1	2;1	2;1	tr|A0A0D9S6D4|A0A0D9S6D4_CHLSB Ras homolog family member C OS=Chlorocebus sabaeus OX=60711 GN=RHOC PE=4 SV=1;tr|A0A0D9S9T1|A0A0D9S9T1_CHLSB Ras homolog family member B OS=Chlorocebus sabaeus OX=60711 GN=RHOB PE=4 SV=1	2	2	2	2	5.7	5.7	5.7	22.006	193	193;196	0.00036711	11.892	15716	14431	0	15.863	16047	23426	0	0	13272	15793	13422	17915	21993	25244	19450	16479	14335	13200	0	615.67	14830	21608	504.2	594.55	12792	15204	14131	18460	22018	25191	18624	15958	6	6	0	1	6	6	0	0	6	6	6	6	6	6	6	6	151550000	6				3363	3407;11353	True;True	3561;11929;11930	5794;19060;19061;19062;19063;19064	6550;22166;22167;22168;22169;22170	6550;22170	1101	134
tr|A0A0D9S6D8|A0A0D9S6D8_CHLSB	tr|A0A0D9S6D8|A0A0D9S6D8_CHLSB	8	8	8	tr|A0A0D9S6D8|A0A0D9S6D8_CHLSB Mov10 RISC complex RNA helicase OS=Chlorocebus sabaeus OX=60711 GN=MOV10 PE=4 SV=1	1	8	8	8	8.8	8.8	8.8	113.6	1003	1003	0	57.127	10469	11631	0	206.62	9911.8	15350	0	53.888	10918	12208	10570	14708	12161	21004	11497	10436	9547.5	10642	561.04	1238.4	9151.6	14194	205	1239.5	10506	11790	10916	15120	12306	20801	10995	10198	3	3	0	2	3	3	0	2	3	3	3	3	3	3	3	3	349960000	12				3364	3863;7247;10150;10151;14175;14361;14668;16186	True;True;True;True;True;True;True;True	4038;7578;10609;10610;14937;15139;15458;17047	6522;12416;12417;12418;17060;17061;17062;23689;24006;24007;24463;27225	7357;14178;14179;14180;19845;19846;19847;27502;27847;27848;28335;31709	7357;14178;19846;19847;27502;27848;28335;31709		
tr|A0A0D9S6D9|A0A0D9S6D9_CHLSB	tr|A0A0D9S6D9|A0A0D9S6D9_CHLSB	6	6	6	tr|A0A0D9S6D9|A0A0D9S6D9_CHLSB Ribosomal protein S5 OS=Chlorocebus sabaeus OX=60711 GN=RPS5 PE=3 SV=1	1	6	6	6	25.5	25.5	25.5	22.876	204	204	0	45.287	8508.8	7400.8	0	0	9674.5	19847	85.554	0	5522.6	13977	6648.5	29412	17559	27076	16074	14208	7757.5	6769.9	438.29	752.63	8907.3	18304	311.13	1313.4	5383.6	13832	7266.1	29238	17475	27193	15380	13859	2	2	0	0	2	2	1	0	2	2	2	2	2	2	2	2	207650000	8				3365	7539;10857;12005;12665;13491;16713	True;True;True;True;True;True	7880;11347;11348;12659;13353;14228;17609	12909;18153;18154;20209;21327;22630;28110	14768;21067;21068;23533;23534;24826;26311;32773	14768;21067;23533;24826;26311;32773	1102	78
tr|A0A0D9S6E6|A0A0D9S6E6_CHLSB	tr|A0A0D9S6E6|A0A0D9S6E6_CHLSB	16	16	16	tr|A0A0D9S6E6|A0A0D9S6E6_CHLSB Tripartite motif containing 28 OS=Chlorocebus sabaeus OX=60711 GN=TRIM28 PE=4 SV=1	1	16	16	16	33.3	33.3	33.3	88.586	834	834	0	213.98	47712	45575	95.01	382.99	49076	82103	2.9819	464.57	54553	50871	39810	82863	61040	95867	55357	52574	43513	41696	1946.2	2999.2	45303	75832	2250.6	3541	52043	49773	42393	83602	61256	95685	52982	51197	17	16	1	3	16	17	1	2	17	17	16	17	16	17	16	17	2172300000	29				3366	174;289;2010;2927;2939;4648;7304;9633;10479;10733;10797;12464;13534;16085;16384;16623	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	185;303;2107;3055;3067;4846;7635;7636;10070;10956;11218;11283;13137;14273;16942;17254;17502	291;511;512;513;514;3544;5046;5066;7749;12510;12511;16308;17580;17581;17582;17583;17584;17585;17959;18058;18059;20957;22689;26992;27532;27906	319;562;563;564;565;3986;5720;5740;8763;14278;14279;18956;20435;20436;20437;20438;20439;20440;20441;20442;20443;20851;20956;20957;24401;26375;31453;32083;32526	319;562;3986;5720;5740;8763;14279;18956;20442;20851;20956;24401;26375;31453;32083;32526	1103	423
tr|A0A0D9S6E7|A0A0D9S6E7_CHLSB	tr|A0A0D9S6E7|A0A0D9S6E7_CHLSB	5	4	4	tr|A0A0D9S6E7|A0A0D9S6E7_CHLSB F-actin-capping protein subunit alpha OS=Chlorocebus sabaeus OX=60711 GN=CAPZA1 PE=3 SV=1	1	5	4	4	21	17.6	17.6	33.362	290	290	0	41.514	30174	30312	0	15.537	29341	54608	0	0	27794	35338	26191	59351	42082	63659	39639	37502	27521	27725	973.69	1767.9	27098	50345	1242.1	1427.2	26715	34539	27640	59657	42252	63802	37910	36433	10	10	0	1	10	10	0	0	10	10	10	10	10	10	10	10	428310000	10				3367	2836;6270;7158;10016;11821	True;True;True;False;True	2963;6548;7485;10471;12466	4902;10833;10834;12255;16878;16879;19911;19912;19913	5569;12378;12379;12380;12381;13986;19629;19630;23151;23152;23153;23154	5569;12379;13986;19630;23154		
tr|A0A0D9S6F0|A0A0D9S6F0_CHLSB	tr|A0A0D9S6F0|A0A0D9S6F0_CHLSB	2	2	2	tr|A0A0D9S6F0|A0A0D9S6F0_CHLSB CTTNBP2 N-terminal like OS=Chlorocebus sabaeus OX=60711 GN=CTTNBP2NL PE=4 SV=1	1	2	2	2	5.3	5.3	5.3	70.22	639	639	0	14.511	3008	3452.3	51.419	9.8351	3750.7	4551.9	0	0	3776.6	3744.7	3247.7	4868.8	4394.3	6439.8	3944.9	4035.6	2744.2	3158.7	353.04	352.9	3470	4203.2	344.1	196.42	3620.6	3615.4	3401.9	4976.5	4419.7	6428.1	3776.5	3912.8	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	29997000	2				3368	2309;9958	True;True	2415;10411	4003;16804	4513;19550	4513;19550		
tr|A0A0D9S6F1|A0A0D9S6F1_CHLSB	tr|A0A0D9S6F1|A0A0D9S6F1_CHLSB	2	2	2	tr|A0A0D9S6F1|A0A0D9S6F1_CHLSB Charged multivesicular body protein 2A OS=Chlorocebus sabaeus OX=60711 GN=CHMP2A PE=4 SV=1	1	2	2	2	9.5	9.5	9.5	25.104	222	222	0.00036523	11.824	5882.4	7071.2	0	0	6559.8	9794.7	0	0	6574	6206.5	6251.6	8132.6	7773.4	11305	7889.3	7853.1	5365.7	6469.6	0	0	6063.8	9049.7	0	573.52	6324.4	6012.2	6493.1	8333.7	7874	11307	7535.2	7591.4	3	3	0	0	3	3	0	0	3	3	3	3	3	3	3	3	42718000	3				3369	8600;10413	True;True	8999;10887	14539;14540;17476	16913;16914;20324	16913;20324		
tr|A0A0D9S6F2|A0A0D9S6F2_CHLSB	tr|A0A0D9S6F2|A0A0D9S6F2_CHLSB	2	2	2	tr|A0A0D9S6F2|A0A0D9S6F2_CHLSB Ubiquitin conjugating enzyme E2 M OS=Chlorocebus sabaeus OX=60711 GN=UBE2M PE=3 SV=1	1	2	2	2	9.8	9.8	9.8	20.9	183	183	0	17.589	2442.8	2534.2	0	0	3123.7	3076	0	0	3120.7	2202.2	2812.9	1268.1	3497.1	3555.6	2934.7	2068.3	2228.3	2318	0	186.75	2886.5	2838.8	0	0	2996.6	2090.3	2923.8	1418.6	3515.4	3494.9	2813.4	2009.8	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	52850000	2				3370	2737;7548	True;True	2861;7889	4742;12921	5393;14781	5393;14781		
tr|A0A0D9S6F5|A0A0D9S6F5_CHLSB	tr|A0A0D9S6F5|A0A0D9S6F5_CHLSB	3	3	3	tr|A0A0D9S6F5|A0A0D9S6F5_CHLSB DEAD-box helicase 20 OS=Chlorocebus sabaeus OX=60711 GN=DDX20 PE=4 SV=1	1	3	3	3	4.8	4.8	4.8	92.558	827	827	0	23.089	1673	1770.3	99.4	0	2276.3	2707.1	0	0	1844.6	1870.5	1525.6	1995	2298.4	2644.2	2372.4	1566.8	1526.9	1619.7	263.41	0	2110.8	2499.6	0	154.36	1767.2	1794.6	1614.6	2053.8	2319.9	2635.2	2265.1	1521.7	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	104390000	3				3371	7013;16054;16491	True;True;True	7330;16908;17363	12028;26939;27701	13733;31379;32277	13733;31379;32277		
tr|A0A0D9S6G0|A0A0D9S6G0_CHLSB	tr|A0A0D9S6G0|A0A0D9S6G0_CHLSB	3	3	3	tr|A0A0D9S6G0|A0A0D9S6G0_CHLSB ATP synthase peripheral stalk-membrane subunit b OS=Chlorocebus sabaeus OX=60711 GN=ATP5PB PE=4 SV=1	1	3	3	3	12.5	12.5	12.5	28.774	256	256	0	19.931	17048	18053	0	0	16739	22247	0	0	16353	19826	15970	13522	22525	25165	19434	17140	15541	16511	654.82	1099.1	15380	20505	1114.1	1688.4	15724	18828	16665	14509	22598	25004	18620	16577	2	2	0	0	2	2	0	0	2	2	2	2	2	2	2	2	213670000	8				3372	6266;9098;9844	True;True;True	6544;9520;10290;10291	10822;10823;15375;15376;15377;16609;16610	12363;12364;17878;17879;17880;19330;19331;19332	12363;17879;19332	1104	256
tr|A0A0D9S6G1|A0A0D9S6G1_CHLSB	tr|A0A0D9S6G1|A0A0D9S6G1_CHLSB	4	4	4	tr|A0A0D9S6G1|A0A0D9S6G1_CHLSB WD repeat domain 77 OS=Chlorocebus sabaeus OX=60711 GN=WDR77 PE=4 SV=1	1	4	4	4	22.2	22.2	22.2	36.829	342	342	0	27.314	1181.8	1175.8	0	0	1552.6	2311.9	0	0	1489.2	965.12	1222.6	2428.1	1873.2	2124.5	1800.1	1646.2	1078	1075.8	0	0	1434.6	2135.2	0	0	1426	969.35	1294.8	2403.5	1884.2	2162.2	1720.9	1586.9	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	143270000	4				3373	1788;6864;7741;13614	True;True;True;True	1880;7164;8090;14356	3156;11793;13229;22808	3559;13469;15207;26502	3559;13469;15207;26502		
tr|A0A0D9S6H4|A0A0D9S6H4_CHLSB	tr|A0A0D9S6H4|A0A0D9S6H4_CHLSB	6	6	6	tr|A0A0D9S6H4|A0A0D9S6H4_CHLSB RNA binding motif protein 15 OS=Chlorocebus sabaeus OX=60711 GN=RBM15 PE=4 SV=1	1	6	6	6	8.4	8.4	8.4	106.96	976	976	0	58.476	689.02	1301.2	0	0	979.78	1412.1	0	0	971.72	1257.4	1046.1	1333.2	917.1	1884.6	1012.5	894.95	628.5	1190.5	0	0	905.15	1306.1	0	0	938.97	1208.8	1063.3	1376.3	942.16	1865	965.8	876.12	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	126520000	6				3374	6767;10563;14783;15778;16107;17753	True;True;True;True;True;True	7064;11041;15579;16619;16965;18692	11641;17709;24677;26430;27023;29775	13292;20581;28574;30747;31486;34721	13292;20581;28574;30747;31486;34721		
tr|A0A0D9S6H8|A0A0D9S6H8_CHLSB	tr|A0A0D9S6H8|A0A0D9S6H8_CHLSB	1	1	1	tr|A0A0D9S6H8|A0A0D9S6H8_CHLSB Striatin interacting protein 1 OS=Chlorocebus sabaeus OX=60711 GN=STRIP1 PE=4 SV=1	1	1	1	1	2.3	2.3	2.3	98.877	868	868	0	20.855	1917.5	1252.9	0	0	1812.7	2469.8	0	28.982	1485.6	1984.3	1496.4	3055.2	2270.6	3688.3	1869.3	2280.3	1749.1	1146.3	0	0	1676.4	2282	0	240.65	1433.1	1937.4	1566.2	3093.8	2270.4	3688.9	1792.7	2211.8	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	11674000	1				3375	14010	True	14766	23445	27222	27222		
